game,achievement,description,achieved,unlocktime
Borderlands: The Pre-Sequel,Mouth To Mouth,Revived 10 players with Oxygen.,False,null
Borderlands: The Pre-Sequel,Rocketeer,no description available,False,null
Borderlands: The Pre-Sequel,Super Secret Stash,no description available,False,null
Borderlands: The Pre-Sequel,Air Supremacy,Killed 100 enemies with Wolf.,False,null
Borderlands: The Pre-Sequel,"No, I'm Athena!",Killed 100 enemies with the Aspis.,False,null
Borderlands: The Pre-Sequel,"That Helped, Right?",Experienced all Vault Hunter Modes using VaultHunter.EXE.,False,null
Borderlands: The Pre-Sequel,Executioner,Killed 10 enemies in a single activation of Showdown.,False,null
Borderlands: The Pre-Sequel,That Tasted Purple!,Had purple-rated gear or better equipped in every slot.,False,null
Borderlands: The Pre-Sequel,Challenger,Completed level 1 of all challenges with a single character.,False,null
Borderlands: The Pre-Sequel,Space Rookie,Reached level 5.,True,2023-12-03 19:31:19
Borderlands: The Pre-Sequel,Lunar Lieutenant,Reached level 10.,True,2023-12-07 17:08:20
Borderlands: The Pre-Sequel,Moon Master,Reached level 25.,False,null
Borderlands: The Pre-Sequel,Space Lord,Reached level 50.,False,null
Borderlands: The Pre-Sequel,Moxxi's Sampler,Tried all the Moxxtails in the Up Over Bar in Concordia.,False,null
Borderlands: The Pre-Sequel,Lunar Looter,Looted 10 Moonstone Chests.,False,null
Borderlands: The Pre-Sequel,I Come From The Land Up Over,"Discovered all named locations in Serenity's Waste, Triton Flats and Stanton's Liver.",False,null
Borderlands: The Pre-Sequel,Beam Me Up,Discovered all named locations aboard the Helios Space Station.,False,null
Borderlands: The Pre-Sequel,Eridian Explorer,"Discovered all named locations in Outlands Canyon, Outlands Spur and Vorago Solitude.",False,null
Borderlands: The Pre-Sequel,Cosmic Completionist,Discovered all named locations.,False,null
Borderlands: The Pre-Sequel,High Fashion,Unlocked 10 Customization Items.,False,null
Borderlands: The Pre-Sequel,The Duelist,Won a duel.,False,null
Borderlands: The Pre-Sequel,Collateral Damage,Had a Lost Legion Eternal kill 3 of his friends.,False,null
Borderlands: The Pre-Sequel,360 No Scope,"While airborne, spun 360 degrees then got a kill with a Sniper Rifle without using the scope.",False,null
Borderlands: The Pre-Sequel,Expensive Taste,Used the Grinder to create a Legendary item.,False,null
Borderlands: The Pre-Sequel,Ice To Meet You,Shattered 3 frozen enemies with a single slam attack.,False,null
Borderlands: The Pre-Sequel,Elementalist,"Had an enemy frozen, corroded, ignited, and electrocuted at the same time.",False,null
Borderlands: The Pre-Sequel,Pancake Parlor,Pancaked an enemy in the Stingray.,False,null
Borderlands: The Pre-Sequel,Who Needs Air?,Suffocated for 5 continuous minutes without dying.,False,null
Borderlands: The Pre-Sequel,Smash the System,Completed all 5 rounds of The Holodome.,False,null
Borderlands: The Pre-Sequel,Stronger! Smarter!,Completed the Badass Round of The Holodome.,False,null
Borderlands: The Pre-Sequel,"I Welcome Your Attack, Fool",Completed the Badass Round without going into Fight For Your Life.,False,null
Borderlands: The Pre-Sequel,Digitize Me!,no description available,False,null
Borderlands: The Pre-Sequel,Smash and Not Grab,no description available,False,null
Borderlands: The Pre-Sequel,Totally Recalled,no description available,False,null
Borderlands: The Pre-Sequel,Shadow Play,no description available,False,null
Borderlands: The Pre-Sequel,Shadow of Your Former Self,no description available,False,null
Borderlands: The Pre-Sequel,Wheely Fast,no description available,False,null
Borderlands: The Pre-Sequel,Sociopathic Networker,no description available,False,null
Borderlands: The Pre-Sequel,The Gift that Keeps on Giving,no description available,False,null
Borderlands: The Pre-Sequel,It's Raining Cats and Hotdogs,no description available,False,null
Borderlands: The Pre-Sequel,"No Photographs, Please!",Killed 10 SpyBugs before they took your photo.,False,null
ASTRONEER,EXO Dynamics Training Seal of Approval,Complete the training missions.,False,null
ASTRONEER,Up By the Roots,Dig up a hazard.,False,null
ASTRONEER,Pursuit of Knowledge,Research an item in the Research Chamber.,False,null
ASTRONEER,A Little Byte Goes a Long Way,Scan a Research Sample of any type.,False,null
ASTRONEER,Dirt Don't Hurt,Extract a resource using the Soil Centrifuge.,False,null
ASTRONEER,Do Science To It,Synthesize a composite material with the Chemistry Lab.,False,null
ASTRONEER,A Little Gassy,Collect a gas with the Atmospheric Condenser.,False,null
ASTRONEER,Sweet New Ride,Build a rover of any type.,False,null
ASTRONEER,Scrap for the Scrapper,Scrap an object in a Shredder.,False,null
ASTRONEER,Junk Trader,Use the Trade Platform to exchange Scrap for another resource.,False,null
ASTRONEER,Barrier Buster,Use a drill to deform a harder type of terrain.,False,null
ASTRONEER,Delve Greedily and Deep,Travel to the Mantle depth of any planet.,False,null
ASTRONEER,Making a New Friend,Plant a seed.,False,null
ASTRONEER,"Well Hello There, Fancypants",Change into a different suit.,False,null
ASTRONEER,Thank You For Your Continued Assistance,Solve an EXO Dynamics Research Aid.,False,null
ASTRONEER,Lab Rat,Use the Chemistry Lab to synthesize each composite material.,False,null
ASTRONEER,Gas Giant,Use the Atmospheric Condenser to collect every type of gas.,False,null
ASTRONEER,Chop Shop,Scrap 50 objects in a Shredder.,False,null
ASTRONEER,In An Astroneer's Garden,"Plant a Spinelily, Lashleaf, Bouncevine, Wheezeweed, Thistlewhip, Popcoral and Daggeroot seed.",False,null
ASTRONEER,Resources in the Rough,Use the Terrain Tool to harvest every type of raw material.,False,null
ASTRONEER,They Who Smelt It,Use the Smelter to craft every type of refined resource.,False,null
ASTRONEER,Research Scientist,"Gain 100,000 Bytes across all games.",False,null
ASTRONEER,Information Dump,Reach more than 150 Bytes-Per-Minute of concurrent research.,False,null
ASTRONEER,Secrets of the Universe,no description available,False,null
ASTRONEER,Shapes and Other Shapes,no description available,False,null
ASTRONEER,First Step Into a Larger World,no description available,False,null
ASTRONEER,Encounter With the Infinite,no description available,False,null
ASTRONEER,Sylva Awakened,no description available,False,null
ASTRONEER,Desolo Awakened,no description available,False,null
ASTRONEER,Calidor Awakened,no description available,False,null
ASTRONEER,Vesania Awakened,no description available,False,null
ASTRONEER,Novus Awakened,no description available,False,null
ASTRONEER,Glacio Awakened,no description available,False,null
ASTRONEER,Atrox Awakened,no description available,False,null
ASTRONEER,To Infinity...,no description available,False,null
ASTRONEER,Blast Off,Use a shuttle to leave Sylva.,False,null
ASTRONEER,One Small Step,Visit Desolo.,False,null
ASTRONEER,It's a Dry Heat,Visit Calidor.,False,null
ASTRONEER,Into the Woods,Visit Vesania.,False,null
ASTRONEER,To the Forest Moon,Visit Novus.,False,null
ASTRONEER,I Feel Sick,Visit Atrox.,False,null
ASTRONEER,Cool As Ice,Visit Glacio.,False,null
ASTRONEER,Now You See Me...,no description available,False,null
ASTRONEER,...And Beyond,no description available,False,null
ASTRONEER,Hang 10-Squared,Slide uninterrupted for at least 10 seconds.,False,null
ASTRONEER,"Where We're Going, We Don't Need Roads",Drive an airborne rover for at least 10 seconds.,False,null
ASTRONEER,Galactic Boogaloo,Dance on every planet.,False,null
ASTRONEER,Baby You're a Firework,Launch 10 fireworks in 10 seconds.,False,null
ASTRONEER,EXO Dynamics Outreach Participant,Join or host a multiplayer game session.,False,null
ASTRONEER,Let Me Borrow This Just A Second,Use a Research Chamber to research something in another Astroneer's game.,False,null
ASTRONEER,Journey to the Center of the Thing,Travel to the center of any planet in a multiplayer game.,False,null
ASTRONEER,EXO Dynamics Outreach Advocate,Spend more than 4 total hours in multiplayer sessions.,False,null
ASTRONEER,Interplanetary Road Trip,Travel to another planet with another player in the same shuttle.,False,null
ASTRONEER,EXO Dynamics Solar System Mastery,Obtain every Achievement in Astroneer.,False,null
ASTRONEER,The First Discovery,Use the Probe Scanner to find one of the mysterious Vintage Probes.,False,null
ASTRONEER,The Wanderer's Way,no description available,False,null
Minecraft: Story Mode - A Telltale Games Series,New Kid on the Block,Complete Chapter 1 of Episode 1,False,null
Minecraft: Story Mode - A Telltale Games Series,Leveraging Resources,Get creative at the crafting table,False,null
Minecraft: Story Mode - A Telltale Games Series,Some Assembly Required,Complete Chapter 2 of Episode 1,False,null
Minecraft: Story Mode - A Telltale Games Series,To Catch a Thief,Complete Chapter 3 of Episode 1,False,null
Minecraft: Story Mode - A Telltale Games Series,Out of the Frying Pan...,Complete Chapter 4 of Episode 1,False,null
Minecraft: Story Mode - A Telltale Games Series,Safety First,Complete Chapter 5 of Episode 1,False,null
Minecraft: Story Mode - A Telltale Games Series,The Calm Before the Storm,Complete Chapter 6 of Episode,False,null
Minecraft: Story Mode - A Telltale Games Series,Nether Say Die,Complete Chapter 1 of Episode 2,True,2016-07-06 22:36:36
Minecraft: Story Mode - A Telltale Games Series,Griefer Madness,Acquire the Griefer,True,2016-07-06 23:00:06
Minecraft: Story Mode - A Telltale Games Series,Occam's Razor,Acquire the Engineer,False,null
Minecraft: Story Mode - A Telltale Games Series,No Time to Lose,Complete Chapter 4 of Episode 2,True,2016-07-06 23:14:42
Minecraft: Story Mode - A Telltale Games Series,In the Shadow of Giants,Complete Chapter 5 of Episode 2,True,2016-07-06 23:19:53
Minecraft: Story Mode - A Telltale Games Series,Left Behind,Complete Chapter 6 of Episode 2,True,2016-07-06 23:28:54
Minecraft: Story Mode - A Telltale Games Series,Back to the Grind,Complete Chapter 1 of Episode 3,True,2016-07-06 23:58:08
Minecraft: Story Mode - A Telltale Games Series,That's Some Pig,Chew the fat with Reuben,False,null
Minecraft: Story Mode - A Telltale Games Series,A World of Pure Imagination,Complete Chapter 2 of Episode 3,True,2016-07-07 00:06:30
Minecraft: Story Mode - A Telltale Games Series,Pretender Man,Complete Chapter 3 of Episode 3,True,2016-07-07 00:22:55
Minecraft: Story Mode - A Telltale Games Series,When a Plan Comes Together,Complete Chapter 4 of Episode 3,True,2016-07-07 00:32:33
Minecraft: Story Mode - A Telltale Games Series,Blockbuster,Complete Chapter 5 of Episode 3,True,2016-07-07 12:16:42
Minecraft: Story Mode - A Telltale Games Series,Out With A Bang,Complete Chapter 6 of Episode 3,True,2016-07-07 12:29:16
Minecraft: Story Mode - A Telltale Games Series,Dramatic Timing,Complete Chapter 1 of Episode 4,True,2016-07-07 12:37:38
Minecraft: Story Mode - A Telltale Games Series,In a Land Far Away,Complete Chapter 2 of Episode 4,True,2016-07-07 12:58:12
Minecraft: Story Mode - A Telltale Games Series,It Came From Outer Space,Complete Chapter 3 of Episode 4,True,2016-07-07 13:04:37
Minecraft: Story Mode - A Telltale Games Series,The End of the Line,Complete Chapter 4 of Episode 4,True,2016-07-07 13:44:16
Minecraft: Story Mode - A Telltale Games Series,From the Jaws of Defeat,Complete Chapter 5 of Episode 4,True,2016-07-07 13:52:40
Minecraft: Story Mode - A Telltale Games Series,A New World Order,Complete Chapter 6 of Episode 4,True,2016-07-07 14:07:55
Minecraft: Story Mode - A Telltale Games Series,Finders Keepers,Complete Chapter 1 of Episode 5,True,2016-07-07 14:31:20
Minecraft: Story Mode - A Telltale Games Series,Losers Weepers,Complete Chapter 2 of Episode 5,True,2016-07-07 22:55:00
Minecraft: Story Mode - A Telltale Games Series,Friends in High Places,Complete Chapter 3 of Episode 5,True,2016-07-07 23:07:41
Minecraft: Story Mode - A Telltale Games Series,Castles in the Sky,Complete Chapter 4 of Episode 5,True,2016-07-07 23:37:26
Minecraft: Story Mode - A Telltale Games Series,Out of the Blue,Complete Chapter 5 of Episode 5,True,2016-07-08 13:03:21
Minecraft: Story Mode - A Telltale Games Series,To Boldly Go…,Complete Chapter 6 of Episode 5,True,2016-07-08 13:31:43
Minecraft: Story Mode - A Telltale Games Series,Invitation to Die For,Complete Chapter 1 of Episode 6,True,2016-07-09 19:34:02
Minecraft: Story Mode - A Telltale Games Series,Mr. Sandman,Complete Chapter 2 of Episode 6,True,2016-07-09 19:51:03
Minecraft: Story Mode - A Telltale Games Series,Killer Instincts,Complete Chapter 3 of Episode 6,True,2016-07-09 20:11:01
Minecraft: Story Mode - A Telltale Games Series,The Science of Deduction,Complete Chapter 4 of Episode 6,True,2016-07-09 20:24:46
Minecraft: Story Mode - A Telltale Games Series,From the Ashes,Complete Chapter 5 of Episode 6,True,2016-07-09 20:42:24
Minecraft: Story Mode - A Telltale Games Series,"Elementary, My Dear Jesse.",Complete Chapter 6 of Episode 6,True,2016-07-09 20:53:40
Minecraft: Story Mode - A Telltale Games Series,Fighting Words,Complete Chapter 1 of Episode 7,True,2016-08-01 21:37:34
Minecraft: Story Mode - A Telltale Games Series,Mining for Trouble,Complete Chapter 2 of Episode 7,True,2016-08-01 21:49:22
Minecraft: Story Mode - A Telltale Games Series,Trust Falling,Complete Chapter 3 of Episode 7,True,2016-08-07 16:44:55
Minecraft: Story Mode - A Telltale Games Series,Ghost in the Machine,Complete Chapter 4 of Episode 7,True,2016-08-07 17:12:13
Minecraft: Story Mode - A Telltale Games Series,Breaking and Entering,Complete Chapter 5 of Episode 7,True,2016-08-07 17:30:10
Minecraft: Story Mode - A Telltale Games Series,Offline Mode,Complete Chapter 6 of Episode 7,True,2016-08-07 17:35:44
Minecraft: Story Mode - A Telltale Games Series,Let the Games Begin,Complete Chapter 1 of Episode 8,True,2016-09-26 10:42:52
Minecraft: Story Mode - A Telltale Games Series,Playing for Keeps,Complete Chapter 2 of Episode 8,True,2016-09-26 11:00:35
Minecraft: Story Mode - A Telltale Games Series,Challenge: Accepted,Complete Chapter 3 of Episode 8,True,2016-09-26 11:13:33
Minecraft: Story Mode - A Telltale Games Series,The Most Dangerous Game,Complete Chapter 4 of Episode 8,True,2016-09-26 11:25:53
Minecraft: Story Mode - A Telltale Games Series,Gaming the System,Complete Chapter 5 of Episode 8,True,2016-09-26 11:48:37
Minecraft: Story Mode - A Telltale Games Series,To the Victor Go the Spoils,Complete Chapter 6 of Episode 8,True,2016-09-26 11:56:57
Firewatch,"""Good first day.""",no description available,True,2024-01-11 00:47:15
Firewatch,"""Back to work.""",no description available,True,2024-01-11 01:33:18
Firewatch,"""Someone's out here.""",no description available,True,2024-01-11 14:21:38
Firewatch,"""Burn the place down.""",no description available,True,2024-01-11 14:56:32
Firewatch,Firewatch,no description available,True,2024-01-11 15:52:19
Firewatch,Bee Plot,Got stung by a bee. It happens.,True,2024-01-11 14:36:09
Firewatch,The Life and Times of Raccoon Carter,Got attacked by a raccoon; probably didn't get rabies.,False,null
Firewatch,Shutter Bug,Filled a disposable camera with photos.,False,null
Firewatch,Love Turts,Adopted a turtle as a pet. The average lifespan of a box turtle is fifty years. It will outlive you.,True,2024-01-11 13:37:49
Firewatch,Ol' Shoshone,"Listened to the tape of ""Ol' Shoshone."" Cavorted among the aspens.",False,null
Borderlands 3,You Got Skills,Reach level 2.,True,2022-12-08 20:04:12
Borderlands 3,Star Bound,Reach level 10.,True,2022-12-08 23:37:34
Borderlands 3,Vaulting Your Way To The Top,Reach level 25.,True,2022-12-21 18:15:21
Borderlands 3,Biggest Badass In The Borderlands,Reach level 50.,False,null
Borderlands 3,Bolt-Ons,Unlock 10 Character Heads or Skins.,True,2022-12-27 22:26:21
Borderlands 3,Mechani-Cool,Unlock 10 Vehicle Parts via hijacking.,True,2022-12-31 22:16:02
Borderlands 3,Tips Appreciated,Tip Moxxi.,False,null
Borderlands 3,I Hope You Didn't Tea-bag,Win a duel.,False,null
Borderlands 3,Stay Away From The Light,Revive another player.,False,null
Borderlands 3,Gun Pals!,Send an item to a friend.,False,null
Borderlands 3,Dropping Loads,Win a live grenade at a Slot Machine.,True,2022-12-18 21:23:44
Borderlands 3,Good Against Remotes Is One Thing,Get a perfect score at the Firing Range on any difficulty.,False,null
Borderlands 3,My Name Is Earl,Buy 20 cosmetic items from Crazy Earl.,False,null
Borderlands 3,Tales From The Eridian Slab,Decipher all of the Eridian Slabs.,True,2023-01-05 14:03:44
Borderlands 3,Slaughterhouse 3,Complete all the Circles of Slaughter.,False,null
Borderlands 3,A Hundred Names For Sand,Discover all named locations on Pandora.,False,null
Borderlands 3,Swamped,Discover all named locations on Eden-6.,False,null
Borderlands 3,City Slicker,Discover all named locations on Promethea.,False,null
Borderlands 3,Exoarchaeolo—You Get The Gist,no description available,False,null
Borderlands 3,Master Of All You Survey,Discover all named locations.,False,null
Borderlands 3,À La Carte,Complete 20 Side Missions.,True,2022-12-21 13:14:38
Borderlands 3,Getting A Little On The Side,Complete all Side Missions.,False,null
Borderlands 3,100-Proof,Clear all the Eridian Proving Grounds.,False,null
Borderlands 3,Got Big Game,Defeat all of Hammerlock's Legendary Hunts.,False,null
Borderlands 3,Zer0ed In,Defeat all of Zer0's Targets of Opportunity.,False,null
Borderlands 3,Barreled Right Over Them,Kill an enemy with an exploding barrel.,True,2022-12-08 20:42:43
Borderlands 3,Feelin' A Little Stabby,"Kill an enemy, knifing them with a gun blade.",True,2022-12-08 20:56:26
Borderlands 3,Stick It To 'Em,Kill two or more enemies with a single sticky grenade.,True,2023-01-03 21:40:28
Borderlands 3,On Fleek,Equip purple-rated gear or better in every slot.,True,2022-12-30 14:46:17
Borderlands 3,Rewards Card,Earn a Loyalty Package from each weapon manufacturer.,False,null
Borderlands 3,Welcome To The Crimson Raiders,no description available,True,2022-12-08 20:10:24
Borderlands 3,"So Long, Pandora!",no description available,True,2022-12-08 23:37:34
Borderlands 3,NOG It Off,no description available,True,2022-12-10 21:07:04
Borderlands 3,I Mustache You A Question,no description available,True,2022-12-21 12:52:50
Borderlands 3,Gone From My Sight,no description available,True,2022-12-21 14:28:11
Borderlands 3,That Was Cold,no description available,True,2022-12-27 12:34:29
Borderlands 3,Heir To An Empty Castle,no description available,True,2022-12-30 15:01:47
Borderlands 3,Cross The Streamers,no description available,True,2022-12-31 23:29:50
Borderlands 3,Apocalypso!,no description available,True,2023-01-03 22:03:24
Borderlands 3,"I Am A Goddess, A Glorious Female Warrior",no description available,True,2023-01-06 21:02:40
Borderlands 3,"Bye, Felicia!",no description available,True,2023-01-06 21:27:55
Borderlands 3,Florida Man,no description available,True,2022-12-21 13:04:10
Borderlands 3,Stay Golden,no description available,True,2022-12-10 21:15:20
Borderlands 3,"Damn, Gina",no description available,True,2023-01-05 15:33:47
Borderlands 3,Ultimate Vault Hunter,Unlock all Borderlands® 3 Achievements!,False,null
Borderlands 3,A Proper Hand-Off,Complete mission “All Bets Off”.,False,null
Borderlands 3,Firebug,Sabotage all statues for Ember.,False,null
Borderlands 3,Killer Look,Complete the Mayor's outfit.,False,null
Borderlands 3,Scovillain,Destroy all of Mr. Torgue's hot sauces.,False,null
Borderlands 3,Shoe Money Tonight,Get a 21 in the blackjack minigame.,False,null
Borderlands 3,Don't Be A Stranger,Return for a chat with the Clapstructor.,False,null
Borderlands 3,Who Collects The Collector?,Defeat the wandering Debt Collector.,False,null
Borderlands 3,"Good One, Babe",no description available,False,null
Borderlands 3,Industrious In The Face Of Cosmic Terror,Complete all Crew Challenges and Side Missions on Xylourgos.,False,null
Borderlands 3,Whispers On The Wind,Collect all ECHO logs on Xylourgos.,False,null
Borderlands 3,"A Hunter, Through And Through",Find and kill all four rare spawns.,False,null
Borderlands 3,I'm Floudering Up Here,Listen to 25 fish jokes.,False,null
Borderlands 3,Party's Still On!,Find the party.,False,null
Borderlands 3,Love Is The Fifth Dimension,Marry your friends.,False,null
Borderlands 3,Older Than The Trees,Kill the Wendigo.,False,null
Borderlands 3,How The West Was Done,no description available,False,null
Borderlands 3,That's Quite Challenging,no description available,False,null
Borderlands 3,Helpful Hunter,no description available,False,null
Borderlands 3,Stone Cold Killer,no description available,False,null
Borderlands 3,It's A Wash,no description available,False,null
Borderlands 3,Getting Off Track,no description available,False,null
Borderlands 3,Ruin On The Horizon,no description available,False,null
Borderlands 3,Bounty: Hunted,no description available,False,null
Borderlands 3,Meat and Greet,no description available,False,null
Borderlands 3,The Blast and the Furious,no description available,False,null
Borderlands 3,Brain Pain Train Slain,no description available,False,null
Borderlands 3,Trauma Center,no description available,False,null
Borderlands 3,Red Wrath and Beyond,no description available,False,null
Borderlands 3,Ye Who Enter,no description available,False,null
Borderlands 3,Fustercluck Off,no description available,False,null
Borderlands 3,In the Eye of a Murdercane,Win a round of Arms Race.,False,null
Borderlands 3,Treat Yo Self,Extract 100 pieces of gear from Arms Race.,False,null
Borderlands 3,Complex Made Simple,Explore the entire Stormblind Complex.,False,null
Borderlands 3,Demysteriouslierified,Solve all murder mysteries for Ava's podcast.,False,null
Borderlands 3,Blood Sucking Freak,Defeat Hemovorous the Invincible.,False,null
Borderlands 3,Might Beyond Sight,Destroy 50 mysterious Eridium piles.,False,null
Stardew Valley,Greenhorn,"Earn 15,000g",True,2020-02-22 20:25:52
Stardew Valley,Cowpoke,"Earn 50,000g",True,2020-03-07 17:23:18
Stardew Valley,Homesteader,"Earn 250,000g",True,2020-05-10 11:39:59
Stardew Valley,Millionaire,"Earn 1,000,000g",True,2020-05-29 20:48:32
Stardew Valley,Legend,no description available,False,null
Stardew Valley,A Complete Collection,Complete the museum collection.,False,null
Stardew Valley,A New Friend,Reach a 5-heart friend level with someone.,True,2020-05-01 21:15:55
Stardew Valley,Best Friends,Reach a 10-heart friend level with someone.,True,2020-05-11 20:30:21
Stardew Valley,The Beloved Farmer,Reach a 10-heart friend level with 8 people.,True,2020-06-13 18:11:22
Stardew Valley,Cliques,Reach a 5-heart friend level with 4 people.,True,2020-05-10 10:56:44
Stardew Valley,Networking,Reach a 5-heart friend level with 10 people.,True,2020-05-14 16:01:08
Stardew Valley,Popular,Reach a 5-heart friend level with 20 people.,True,2020-05-29 20:30:42
Stardew Valley,Cook,Cook 10 different recipes.,False,null
Stardew Valley,Sous Chef,Cook 25 different recipes.,False,null
Stardew Valley,Gourmet Chef,Cook every recipe.,False,null
Stardew Valley,Moving Up,Upgrade your house.,True,2020-04-29 21:18:36
Stardew Valley,Living Large,Upgrade your house to the maximum size.,True,2020-05-14 11:03:50
Stardew Valley,D.I.Y.,Craft 15 different items.,True,2020-03-03 21:45:16
Stardew Valley,Artisan,Craft 30 different items.,True,2020-05-06 13:46:29
Stardew Valley,Craft Master,Craft every item.,False,null
Stardew Valley,Fisherman,Catch 10 different fish.,True,2020-02-26 19:25:35
Stardew Valley,Ol' Mariner,Catch 24 different fish.,True,2020-05-02 15:03:11
Stardew Valley,Master Angler,Catch every fish.,False,null
Stardew Valley,Mother Catch,Catch 100 fish.,True,2020-04-22 18:31:17
Stardew Valley,Treasure Trove,Donate 40 different items to the museum.,True,2020-05-02 15:28:44
Stardew Valley,Gofer,Complete 10 'Help Wanted' requests.,True,2020-02-25 19:56:27
Stardew Valley,A Big Help,Complete 40 'Help Wanted' requests.,True,2020-06-16 19:00:34
Stardew Valley,Polyculture,Ship 15 of each crop.,False,null
Stardew Valley,Monoculture,Ship 300 of one crop.,True,2020-05-03 17:04:46
Stardew Valley,Full Shipment,Ship every item.,False,null
Stardew Valley,Prairie King,Beat 'Journey Of The Prairie King'.,False,null
Stardew Valley,The Bottom,Reach the lowest level of the mines.,True,2020-05-09 15:57:47
Stardew Valley,Local Legend,Restore the Pelican Town Community Center.,True,2020-05-30 21:20:01
Stardew Valley,Joja Co. Member Of The Year,Become a Joja Co. member and purchase all the community development perks. ,False,null
Stardew Valley,Mystery Of The Stardrops,Find every stardrop.,False,null
Stardew Valley,Fector's Challenge,no description available,False,null
Stardew Valley,Full House,Get married and have two kids.,True,2022-01-07 13:58:09
Stardew Valley,Singular Talent,Reach level 10 in a skill.,True,2020-05-09 21:07:43
Stardew Valley,Master Of The Five Ways,Reach level 10 in every skill.,True,2020-05-30 21:36:14
Stardew Valley,Protector Of The Valley,Complete all of the Adventure Guild Monster Slayer goals.,False,null
Stardew Valley,Well-Read,Read every book.,False,null
Stardew Valley,Two Thumbs Up,See a movie.,False,null
Stardew Valley,Blue Ribbon,Get 1st place in the Stardew Valley Fair competition.,False,null
Stardew Valley,An Unforgettable Soup,Delight the Governor.,False,null
Stardew Valley,Good Neighbors,Help your forest neighbors grow their family.,False,null
Stardew Valley,Danger In The Deep,Reach the bottom of the 'dangerous' mines.,False,null
Stardew Valley,Infinite Power,Obtain the most powerful weapon.,True,2025-01-08 19:51:50
Stardew Valley,Perfection,Reach the summit.,False,null
Stardew Valley,A Distant Shore,Reach Ginger Island.,False,null
Wallpaper Engine,High aspirations,Post a scene wallpaper to the Workshop.,False,null
Wallpaper Engine,Video makers,Post a video wallpaper to the Workshop.,False,null
Wallpaper Engine,The internet on a disk,Post a web wallpaper to the Workshop.,False,null
Wallpaper Engine,Press any key,Post an app wallpaper to the Workshop.,False,null
Wallpaper Engine,Creativity according to instructions,Use a 2D scene template.,False,null
Wallpaper Engine,Working with 3D models,Use a 3D scene template.,False,null
Wallpaper Engine,Sharing is caring,Post a Steam screenshot with a Workshop wallpaper open.,False,null
Wallpaper Engine,Trying something new,Use 10 different wallpapers from the Workshop.,True,2023-02-01 17:43:02
Wallpaper Engine,Keeping an eye on this one,Favorite 10 different wallpapers from the Workshop.,False,null
Wallpaper Engine,Pest,Cause 1 fatal error or trigger 128 warnings in the editor.,False,null
Wallpaper Engine,k0n4m1,30 lives,False,null
Wallpaper Engine,Getting the hang of it,Use 25 different wallpapers from the Workshop.,True,2023-02-01 18:12:53
Wallpaper Engine,Hard to pick just one,Use 50 different wallpapers from the Workshop.,True,2023-05-30 15:15:32
Wallpaper Engine,Out of disk space,Use 100 different wallpapers from the Workshop.,True,2024-03-05 17:00:38
Wallpaper Engine,Found some good ones,Favorite 20 different Workshop wallpapers.,False,null
Wallpaper Engine,Fair collection,Favorite 30 different Workshop wallpapers.,False,null
Wallpaper Engine,Wallpaper Connoisseur,Favorite 50 different Workshop wallpapers.,False,null
Deep Rock Galactic,Approved Greenbeard,Complete your first assignment.,False,null
Deep Rock Galactic,If Only I Got Paid For This...,"In the Barrel Hoop game, achieve a score of 3000 or more in less than 100 kicks.",False,null
Deep Rock Galactic,Barrel Kicker,no description available,True,2024-02-07 22:48:53
Deep Rock Galactic,That's Not How You Play This Game,no description available,False,null
Deep Rock Galactic,Darwin Award,no description available,False,null
Deep Rock Galactic,Happy Feet,no description available,False,null
Deep Rock Galactic,Big Spender,no description available,False,null
Deep Rock Galactic,Party Time!,no description available,False,null
Deep Rock Galactic,Disc Jockey,no description available,False,null
Deep Rock Galactic,Barrel Rider,Ride a barrel in the spacerig for three seconds.,False,null
Deep Rock Galactic,The A-Team,no description available,False,null
Deep Rock Galactic,Time Well Spent,no description available,False,null
Deep Rock Galactic,Foreign Objects In The Launch Bay,no description available,False,null
Deep Rock Galactic,Self Control,no description available,False,null
Deep Rock Galactic,Mini Fixer,Fix 50 Mini M.U.L.E.s.,False,null
Deep Rock Galactic,Now We Have  A BET-C,Defeat and fix a BET-C.,False,null
Deep Rock Galactic,Hit 'em Where It Hurts,no description available,False,null
Deep Rock Galactic,Big Game Hunter,Participate in killing 40 Dreadnoughts.,False,null
Deep Rock Galactic,"See You Later, Detonator!",Participate in killing 20 Bulk Detonators.,False,null
Deep Rock Galactic,Pest Control,Participate in killing two Dreadnoughts within five minutes on Hazard Level 3 or higher.,False,null
Deep Rock Galactic,Just Another Bug Hunt,Participate in killing two Dreadnoughts within 30 seconds on Hazard Level 3 or higher.,False,null
Deep Rock Galactic,Jeweler,Collect 10 Bittergems.,False,null
Deep Rock Galactic,Prospector,Collect 20 Compressed Gold Chunks.,False,null
Deep Rock Galactic,What Are These Things?,no description available,False,null
Deep Rock Galactic,"Hi Ho, Silver - Away!",Ride Molly for 15 seconds.,False,null
Deep Rock Galactic,Farmer,Ride the Silicate Harvester for 30 seconds.,False,null
Deep Rock Galactic,Car Pool,Ride the Silicate Harvester with three other dwarves and kill five enemies each without leaving.,False,null
Deep Rock Galactic,Designated Decoy,no description available,False,null
Deep Rock Galactic,Without A Paddle,no description available,False,null
Deep Rock Galactic,I Like It Down Here,no description available,False,null
Deep Rock Galactic,Miner,Complete your first mission.,True,2023-12-18 22:54:54
Deep Rock Galactic,Expert Miner,Complete 100 missions.,False,null
